260410141007938,46
26041014100825,46
260410141008223,46
260410141008249,46
260410141008360,46
260410141008547,46
260410141008578,46
260410141008688,46
260410141008860,46
260410141008906,46
26041014100913,46
260410141009171,46
260410141009232,46
260410141009341,46
260410141009481,46
260410141009550,46
260410141009798,46
260410141009889,46
260410141010115,46
260410141010206,46
260410141010407,46
260410141010438,46
260410141010534,46
260410141010732,46
260410141010763,46
260410141010874,46
26041014101156,46
26041014101193,46
260410141011200,46
260410141011350,45
260410141011421,45
260410141011526,45
260410141011673,47
260410141011744,47
260410141011976,45
26041014101278,45
260410141012294,27
260410141012396,27
260410141012596,17
260410141012623,17
260410141012733,17
260410141012928,16
260410141012945,16
26041014101349,16
260410141013226,22
260410141013268,22
260410141013379,22
260410141013541,36
260410141013599,36
260410141013710,36
260410141013855,48
260410141013928,48
260410141014163,60
260410141014254,60
260410141014473,63
260410141014487,63
260410141014596,63
260410141014799,63
260410141014844,63
260410141014953,63
260410141015113,67
260410141015172,67
260410141015278,67
260410141015426,74
260410141015503,74
260410141015738,75
260410141015824,75
26041014101647,75
260410141016153,75
260410141016360,74
260410141016380,74
260410141016478,74
260410141016665,58
260410141016692,58
260410141016804,58
260410141016977,32
26041014101721,32
260410141017131,32
260410141017289,56
260410141017349,56
260410141017458,56
260410141017600,85
260410141017677,85
260410141017914,40
2604101410184,40
260410141018242,84
260410141018334,84
260410141018555,36
260410141018673,36
260410141018863,84
260410141018891,84
2604101410193,84
260410141019177,39
260410141019236,39
260410141019333,39
260410141019490,37
260410141019549,37
260410141019673,37
260410141019815,81
260410141019887,81
260410141020124,99
260410141020218,99
260410141020440,99
260410141020544,99
260410141020750,99
260410141020763,99
260410141020871,99
26041014102160,86
26041014102190,86
260410141021201,86
260410141021374,71
260410141021416,71
260410141021523,71
260410141021682,63
260410141021740,63
260410141021847,63
260410141021991,54
26041014102280,54
260410141022319,41
260410141022395,41
260410141022627,27
260410141022733,27
260410141022945,12
260410141022962,12
26041014102360,12
260410141023252,15
260410141023278,15
260410141023387,15
260410141023560,36
260410141023605,36
260410141023715,36
260410141023881,50
260410141023936,50
26041014102448,50
260410141024196,67
260410141024262,67
260410141024503,73
260410141024590,73
260410141024811,86
260410141024917,86
260410141025127,85
260410141025146,85
260410141025247,85
260410141025438,69
260410141025465,69
260410141025574,69
260410141025749,57
260410141025792,57
260410141025902,57
26041014102662,44
260410141026119,44
260410141026228,44
260410141026374,27
260410141026446,27
260410141026685,14
260410141026775,14
260410141026993,7
260410141027100,7
260410141027308,26
260410141027321,26
260410141027427,26
260410141027612,46
260410141027659,46
260410141027753,46
260410141027928,66
260410141027973,66
26041014102884,66
260410141028244,79
260410141028304,79
260410141028411,79
260410141028553,91
260410141028642,91
260410141028879,91
260410141028970,91
260410141029194,68
260410141029300,68
260410141029517,55
260410141029622,55
260410141029826,41
260410141029846,41
260410141029950,41
260410141030143,35
260410141030170,35
260410141030278,35
260410141030449,37
260410141030493,37
260410141030606,37
260410141030764,58
260410141030824,58
260410141030933,58
26041014103197,78
260410141031153,78
260410141031393,83
260410141031482,83
260410141031710,90
260410141031808,90
26041014103212,75
26041014103231,75
260410141032132,75
260410141032326,59
260410141032349,59
260410141032459,59
260410141032638,41
260410141032680,41
260410141032790,41
260410141032956,31
26041014103310,31
260410141033120,31
260410141033278,21
260410141033338,21
260410141033577,16
260410141033671,16
260410141033893,31
260410141033999,31
260410141034212,48
260410141034317,48
260410141034508,69
260410141034537,69
260410141034645,69
260410141034817,84
260410141034864,84
260410141034973,84
260410141035144,91
260410141035205,91
260410141035315,91
260410141035461,72
260410141035522,72
260410141035756,59
260410141035874,59
26041014103679,41
26041014103693,41
260410141036198,41
260410141036388,32
260410141036416,32
260410141036525,32
260410141036685,23
260410141036743,23
260410141036850,23
26041014103711,19
26041014103771,19
260410141037177,19
260410141037318,40
260410141037393,40
260410141037641,44
260410141037731,44
260410141037955,60
26041014103861,60
260410141038264,68
260410141038280,68
260410141038385,68
260410141038581,79
260410141038601,79
260410141038713,79
260410141038878,88
260410141038927,88
26041014103945,88
260410141039201,77
260410141039263,77
260410141039374,77
260410141039514,54
260410141039589,54
260410141039825,41
260410141039916,41
260410141040141,36
260410141040246,36
260410141040449,36
260410141040462,36
260410141040573,36
260410141040762,36
260410141040791,36
260410141040902,36
26041014104178,37
260410141041121,37
260410141041232,37
260410141041393,41
260410141041452,41
260410141041562,41
260410141041704,46
260410141041778,46
26041014104219,46
260410141042110,46
260410141042333,46
260410141042436,46
260410141042648,47
260410141042754,47
260410141042964,47
260410141042985,47
26041014104382,47
260410141043272,47
260410141043300,47
260410141043410,47
260410141043585,47
260410141043629,47
260410141043737,47
260410141043911,47
260410141043956,47
26041014104467,47
260410141044217,47
260410141044295,47
260410141047649,99
260410141047739,99
260410141047958,99
26041014104868,99
260410141048272,99
260410141048298,99
260410141048408,99
260410141048581,99
260410141048613,99
260410141048722,99
260410141048911,99
260410141048940,99
26041014104951,99
260410141049208,99
260410141049284,99
260410141049517,99
260410141049616,99
260410141049833,93
260410141049954,93
260410141050160,76
260410141050173,76
260410141050282,76
260410141050477,64
260410141050489,64
260410141050599,64
260410141050791,61
260410141050820,61
260410141050930,61
260410141051106,72
260410141051146,72
260410141051255,72
260410141051414,71
260410141051474,71
260410141051583,71
260410141051727,54
260410141051814,54
26041014105248,41
260410141052141,41
260410141052359,23
260410141052468,23
260410141052674,9
260410141052686,9
260410141052796,9
260410141052987,16
26041014105312,16
260410141053122,16
260410141053295,44
260410141053339,44
260410141053445,44
260410141053603,70
260410141053662,70
260410141053773,70
260410141053922,78
260410141053991,78
260410141054228,82
260410141054317,82
260410141054544,59
260410141054649,59
260410141054857,41
260410141054880,41
260410141054978,41
260410141055172,36
260410141055197,36
260410141055308,36
260410141055486,62
260410141055529,62
260410141055640,62
260410141055801,80
260410141055862,80
260410141056114,79
260410141056204,79
260410141126459,95
260410141126565,95
260410141126771,95
260410141126798,95
260410141126905,95
26041014112798,95
260410141127127,95
260410141127237,95
260410141127397,87
260410141127457,87
260410141127567,87
260410141127709,74
260410141127802,74
26041014112827,60
260410141128135,60
260410141128341,37
260410141128360,37
260410141128462,37
260410141128652,15
260410141128682,15
260410141128788,15
260410141128969,0
2604101411293,0
260410141129123,0
260410141129279,0
260410141129342,0
260410141129450,0
260410141129596,5
260410141129670,5
260410141129909,24
260410141129999,24
260410141130212,24
260410141130227,24
260410141130329,24
260410141130535,34
260410141130548,34
260410141130657,34
260410141130852,66
260410141130878,66
260410141130987,66
260410141131148,74
260410141131209,74
260410141131322,74
260410141131472,99
260410141131547,99
260410141131782,99
260410141131877,99
26041014113283,99
260410141132194,99
260410141132399,99
260410141132415,99
260410141132525,99
260410141132699,99
260410141132745,99
260410141132847,99
2604101411339,99
26041014113371,99
260410141133179,99
260410141133336,99
260410141133398,99
260410141133506,99
260410141133646,99
260410141133724,99
260410141133963,98
26041014113455,98
260410141134282,99
260410141134390,99
260410141134597,98
260410141134611,98
260410141134722,98
260410141134898,91
260410141134957,91
26041014113579,91
260410141135224,85
260410141135298,85
260410141135525,77
260410141135615,77
260410141135836,71
260410141135943,71
260410141136148,61
260410141136163,61
260410141136270,61
260410141136460,60
260410141136487,60
260410141136598,60
260410141136774,52
260410141136818,52
260410141136927,52
26041014113786,9
260410141137147,9
260410141137254,9
260410141137400,0
260410141137473,0
260410141137706,0
260410141137800,0
26041014113816,0
26041014113832,0
260410141138142,0
260410141138347,0
260410141138473,0
260410141138649,31
260410141138692,31
260410141138802,31
260410141138961,72
26041014113923,72
260410141139133,72
260410141139277,26
260410141139353,26
260410141139594,5
260410141139684,5
260410141139903,46
2604101411409,46
260410141140219,15
260410141140232,15
260410141140341,15
260410141140531,38
260410141140559,38
260410141140667,38
260410141140849,57
260410141140882,57
260410141140995,57
260410141141137,60
260410141141213,60
260410141141324,60
260410141141469,70
260410141141545,70
260410141141783,55
260410141141875,55
260410141142100,30
260410141142190,30
260410141142394,9
260410141142422,9
260410141142533,9
260410141142711,29
260410141142751,29
260410141142861,29
26041014114337,64
26041014114367,64
260410141143175,64
260410141143350,64
260410141143409,64
260410141143663,86
260410141143753,86
260410141143976,99
26041014114483,99
260410141144290,99
260410141144306,99
260410141144415,99
260410141144607,98
260410141144634,98
260410141144743,98
260410141144918,76
260410141144962,76
26041014114571,76
260410141145213,58
260410141145290,58
260410141145400,58
260410141145543,46
260410141145617,46
260410141145852,42
260410141145942,42
260410141146164,24
260410141146271,24
260410141146484,16
260410141146500,16
260410141146601,16
260410141146793,7
260410141146819,7
260410141146926,7
260410141147100,7
260410141147146,7
260410141147263,7
260410141147410,0
260410141147487,0
260410141147581,0
260410141147724,0
260410141147802,0
26041014114838,0
260410141148134,0
260410141148360,28
260410141148468,28
260410141148677,63
260410141148690,63
260410141148784,63
260410141148976,76
2604101411493,76
260410141149126,76
260410141149301,79
260410141149360,79
260410141149471,79
260410141149614,99
260410141149675,99
260410141149912,99
2604101411503,99
260410141150237,96
260410141150345,96
260410141150553,76
260410141150673,76
260410141150877,57
260410141150889,57
260410141150998,57
260410141151188,46
260410141151217,46
260410141151329,46
260410141151504,46
260410141151548,46
260410141151658,46
260410141151813,37
260410141151865,37
260410141151983,37
260410141152126,25
260410141152201,25
260410141152434,16
260410141152523,16
260410141152745,6
260410141152851,6
26041014115344,3
26041014115372,3
260410141153182,3
260410141153357,0
260410141153402,0
260410141153511,0
260410141153684,0
260410141153728,0
260410141153837,0
260410141153994,9
26041014115456,9
260410141154168,9
260410141154312,51
260410141154380,51
260410141154626,73
260410141154715,73
260410141154936,78
26041014115543,78
260410141155252,99
260410141155266,99
260410141155371,99
260410141155561,99
260410141155589,99
260410141155698,99
260410141155870,82
260410141155914,82
26041014115622,82
260410141156182,56
260410141156242,56
260410141156353,56
260410141156499,48
260410141156573,48
260410141156811,92
260410141156898,92
260410141157115,65
260410141157222,65
260410141157432,61
260410141157453,61
260410141157552,61
260410141157743,66
260410141157771,66
260410141157878,66
26041014115856,86
26041014115899,86
260410141158207,86
260410141158364,91
260410141158438,91
260410141158548,91
260410141158688,97
260410141158759,97
260410141158985,91
26041014115987,91
260410141159311,77
260410141159415,77
260410141159617,75
260410141159632,75
260410141159738,75
260410141159928,67
260410141159971,67
26041014120080,67
260410141200252,64
260410141200297,64
260410141200405,64
260410141200565,54
260410141200624,54
260410141200727,54
260410141200878,44
260410141200954,44
260410141201190,36
260410141201276,36
260410141201500,36
260410141201607,36
260410141201811,31
260410141201825,31
260410141201933,31
260410141202127,19
260410141202157,19
260410141202266,19
260410141202439,15
260410141202483,15
260410141202592,15
260410141202752,9
260410141202811,9
260410141202919,9
26041014120366,4
260410141203132,4
260410141203376,3
260410141203463,3
260410141203687,2
260410141203794,2
260410141204,2
26041014120415,2
260410141204124,2
260410141204315,0
260410141204334,0
260410141204483,0
260410141204623,0
260410141204670,0
260410141204781,0
260410141204937,0
260410141204999,0
260410141205108,0
260410141205250,18
260410141205326,18
260410141205562,44
260410141205650,44
260410141205872,45
260410141205977,45
260410141206185,45
260410141206203,45
260410141206302,45
260410141206493,45
260410141206525,45
260410141206635,45
260410141206814,45
260410141206854,45
260410141206961,45
260410141207122,45
260410141207181,45
260410141207290,45
260410141207445,45
260410141207508,45
260410141207746,45
260410141207834,45
26041014120854,45
260410141208164,45
260410141212425,45
260410141212502,45
260410141212611,45
260410141212754,45
260410141212827,45
26041014121366,45
260410141213163,45
260410141213366,45
260410141213387,45
260410141213489,45
260410141213712,45
260410141213819,45
260410141213994,45
26041014121440,45
260410141214146,45
260410141214302,45
260410141214378,45
260410141214617,45
260410141214706,45
260410141214944,45
26041014121547,45
260410141215270,45
260410141215363,45
260410141215563,45
260410141215594,45
260410141215704,45
260410141215879,45
260410141215919,45
26041014121619,45
260410141216198,45
260410141216243,45
260410141216351,45
260410141216518,45
260410141216570,45
260410141216678,45
260410141216837,45
260410141216901,45
260410141217135,45
260410141547757,47
260410141547898,47
260410141547960,47
260410141548178,47
260410141548287,47
260410141548494,47
260410141548509,47
260410141548620,47
260410141548810,47
260410141548840,47
260410141548951,47
260410141549132,47
260410141549172,47
260410141549282,47
260410141549439,47
260410141549494,47
260410141549607,47
260410141549749,47
260410141549826,47
26041014155058,47
260410141550151,47
260410141550375,46
260410141550482,46
260410141550686,48
260410141550699,48
260410141550806,48
260410141550983,42
26041014155124,42
260410141551134,42
260410141551311,17
260410141551356,17
260410141551463,17
260410141551620,16
260410141551682,16
260410141551790,16
260410141551933,42
2604101415529,42
260410141552245,49
260410141552337,49
260410141552561,52
260410141552660,52
260410141552872,52
260410141552888,52
260410141552991,52
260410141553181,51
260410141553207,51
260410141553330,51
260410141553505,42
260410141553535,42
260410141553658,42
260410141553832,36
260410141553877,36
260410141553984,36
260410141554140,33
260410141554200,33
260410141554309,33
260410141554452,31
260410141554529,31
260410141554768,33
260410141554859,33
26041014155575,52
260410141555181,52
260410141555389,65
260410141555403,65
260410141555513,65
260410141555703,71
260410141555734,71
260410141555842,71
26041014155617,75
26041014155657,75
260410141556171,75
260410141556336,75
260410141556390,75
260410141556501,75
260410141556650,72
260410141556716,72
260410141556946,62
26041014155738,62
260410141557253,60
260410141557269,60
260410141557369,60
260410141557574,60
260410141557586,60
260410141557694,60
26041014160093,45
260410141600200,45
260410141600402,45
260410141600418,45
260410141600527,45
260410141600718,45
260410141600746,45
260410141600856,45
26041014160135,45
26041014160173,45
260410141601181,45
260410141601340,45
260410141601400,45
260410141601510,45
260410141601654,42
260410141601731,42
